name,gender,age,code,jobs
陈冠洋,男,40,600228,董事
刘萍,女,53,600228,独立董事
薛镭,男,58,600228,独立董事
李飞,男,60,600228,独立董事
史忠良,男,74,600228,独立董事
郭亚军,男,62,900955,董事长/董事
张鹏,男,45,900955,执行董事长/董事
杨英明,男,56,900955,董事
潘熙健,男,38,900955,董事
鲍汝林,男,69,900955,董事
祝捷,男,37,900955,董事
沈银珍,女,60,900955,独立董事
秦波,男,47,900955,独立董事
周莉,女,42,900955,独立董事
徐麟祥,男,66,900955,独立董事
傅劲德,男,70,900955,独立董事
孙志强,男,59,300374,董事长/董事
王秋艳,女,52,300374,董事
王玉莲,女,55,300374,董事
孙岩,女,32,300374,董事
李冬梅,女,40,300374,独立董事
林萌,男,67,300374,独立董事
王炳明,男,53,300374,独立董事
洪海山,男,57,600802,董事长/董事
何友栋,男,55,600802,董事
陈兆斌,男,56,600802,董事
郑建新,男,52,600802,董事
姜丰顺,男,56,600802,董事
黄明耀,男,44,600802,董事
林萍,女,47,600802,独立董事
刘伟英,女,41,600802,独立董事
黄光阳,男,53,600802,独立董事
秦怀平,男,54,600101,董事长/董事
向道泉,男,48,600101,董事
唐敏,男,42,600101,董事
蒋毅,男,48,600101,董事
廖亮,男,50,600101,董事
赵雄翔,男,48,600101,董事
陈宏,男,62,600101,独立董事
何云,男,51,600101,独立董事
吴开超,男,55,600101,独立董事
王志全,男,55,000008,董事长/董事
钟岩,男,43,000008,董事
白斌,男,33,000008,董事
许汉明,男,41,000008,董事
张卫华,男,57,000008,独立董事
易廷斌,男,61,000008,独立董事
程小可,男,43,000008,独立董事
潘叶江,男,41,002035,董事长/董事
潘垣枝,男,57,002035,董事
杨建辉,男,63,002035,董事
潘浩标,男,55,002035,董事
王雪峰,男,50,002035,独立董事
赵述强,男,52,002035,独立董事
李洪峰,男,64,002035,独立董事
王民,男,54,600551,董事长/董事
程春雷,男,54,600551,副董事长/董事
朱寒冬,null,-1,600551,董事
林清发,男,56,600551,董事
张克文,男,50,600551,董事
王兵,男,-1,600551,董事
赵惠芳,女,66,600551,独立董事
刘永坚,男,56,600551,独立董事
樊宏,男,49,600551,独立董事
汪莉,女,52,600551,独立董事
杨海洲,男,56,002465,董事长/董事
余青松,男,43,002465,董事
邓家青,男,44,002465,董事
杨文峰,男,40,002465,董事
李非,男,62,002465,独立董事
李进一,男,54,002465,独立董事
万良勇,男,39,002465,独立董事
林海峰,男,43,300118,董事长/董事
曹志远,男,52,300118,董事
徐勇兵,男,58,300118,董事
袁建平,男,41,300118,董事
仇成丰,男,41,300118,董事
胡应全,男,48,300118,董事
史占中,男,50,300118,独立董事
杨淳辉,男,39,300118,独立董事
戴建君,男,54,300118,独立董事
黄培钊,男,58,002170,董事长/董事
林维声,男,49,002170,副董事长/董事
郑宇,男,34,002170,董事
冯军强,男,56,002170,董事
徐育康,男,69,002170,董事
曹健,男,55,002170,董事
王克,男,62,002170,独立董事
何晴,女,44,002170,独立董事
王晓玲,女,42,002170,独立董事
吴捷,男,51,002520,董事长/董事
王本善,男,56,002520,董事
陆平山,男,47,002520,董事
黄海波,男,40,002520,董事
潘自强,男,53,002520,独立董事
仝允桓,男,68,002520,独立董事
汤立民,男,63,002520,独立董事
周立武,男,55,300266,董事长/董事
沈少鸿,男,52,300266,副董事长/董事
钟伟尧,男,53,300266,董事
双兴棋,男,57,300266,董事
任永平,男,55,300266,董事
高岩,男,52,300266,董事
杭世珺,女,77,300266,独立董事
王伟,男,58,300266,独立董事
任丽萍,女,54,300266,独立董事
吴景贤,男,56,000663,董事长/董事
董永平,男,56,000663,副董事长/董事
苏加旭,男,52,000663,董事
洪福全,男,46,000663,董事
潘越,女,41,000663,独立董事
郑新芝,男,63,000663,独立董事
罗元清,男,50,000663,独立董事
陈孟列,男,34,600290,董事长/董事
范志实,男,57,600290,副董事长/董事
张学民,男,50,600290,董事
徐乐雁,男,44,600290,董事
陈孟德,男,31,600290,董事
金旭丹,女,41,600290,董事
胡仁昱,男,54,600290,独立董事
祁和生,男,57,600290,独立董事
罗剑烨,男,49,600290,独立董事
罗岚,女,52,900902,董事长/董事
张羽祥,男,56,900902,董事
周晓芳,女,45,900902,董事
严慧明,男,55,900902,董事
徐军,男,50,900902,独立董事
叶建芳,女,52,900902,独立董事
杨力,男,44,900902,独立董事
曲奎,男,52,600785,董事长/董事
邓军,女,62,600785,副董事长/董事
梁庆,男,53,600785,副董事长/董事
张凤琴,女,54,600785,董事
王金录,男,54,600785,董事
郭涂伟,男,51,600785,董事
张莉娟,女,55,600785,独立董事
陈爱珍,女,61,600785,独立董事
梁雨谷,男,53,600785,独立董事
周福云,男,55,300323,名誉董事长/董事
俞信华,男,44,300323,董事长/董事
刘榕,男,42,300323,副董事长/董事
吴龙驹,男,40,300323,董事
吴玲,女,60,300323,独立董事
徐科,男,48,300323,独立董事
韩洪灵,男,42,300323,独立董事
刘子斌,男,53,000726,董事长/董事
许植楠,男,88,000726,副董事长/董事
秦桂玲,女,52,000726,董事
王方水,男,57,000726,董事
张洪梅,女,48,000726,董事
藤原英利,男,78,000726,董事
陈锐谋,男,74,000726,董事
曾法成,男,67,000726,董事
刘德铭,男,28,000726,董事
毕秀丽,女,51,000726,独立董事
徐建军,男,44,000726,独立董事
赵耀,男,48,000726,独立董事
潘爱玲,女,53,000726,独立董事
王新宇,男,51,000726,独立董事
JIN ZHAO SHEN,男,32,300289,董事长/董事
钱震斌,男,59,300289,副董事长/董事
丁耀良,男,43,300289,董事
马志远,男,36,300289,董事
黄振中,男,54,300289,独立董事
张力建,男,65,300289,独立董事
常明,男,46,300289,独立董事
徐增增,女,65,603003,董事长/董事
刘策,男,40,603003,董事
卢玉平,女,46,603003,董事
刘振光,男,66,603003,董事
李敏,男,55,603003,独立董事
梅丽君,女,63,603003,独立董事
金文洪,男,68,603003,独立董事
刘毅,男,51,002432,董事长/董事
